date,state,deaths,cases
2020-08-17,West Virginia,0,68
2020-08-18,West Virginia,4,99
2020-08-19,West Virginia,2,70
2020-08-20,West Virginia,0,181
2020-08-21,West Virginia,4,84
2020-08-22,West Virginia,6,119
2020-08-23,West Virginia,2,87
2020-08-24,West Virginia,1,40
2020-08-25,West Virginia,8,83
2020-08-26,West Virginia,3,145
2020-08-27,West Virginia,9,93
2020-08-28,West Virginia,3,191
2020-08-29,West Virginia,10,143
2020-08-30,West Virginia,1,143
2020-08-31,West Virginia,1,140
2020-09-01,West Virginia,8,257
2020-09-02,West Virginia,8,135
2020-09-03,West Virginia,7,203
2020-09-04,West Virginia,6,192
2020-09-05,West Virginia,0,252
2020-09-06,West Virginia,3,123
2020-09-07,West Virginia,1,163
2020-09-08,West Virginia,3,86
2020-09-09,West Virginia,4,147
2020-09-10,West Virginia,3,209
2020-09-11,West Virginia,6,157
2020-09-12,West Virginia,2,347
2020-09-13,West Virginia,1,178
2020-09-14,West Virginia,9,121
2020-09-15,West Virginia,5,156
2020-09-16,West Virginia,10,220
2020-09-17,West Virginia,4,234
2020-09-18,West Virginia,3,253
2020-09-19,West Virginia,11,191
2020-09-20,West Virginia,2,180
2020-09-21,West Virginia,2,117
2020-09-22,West Virginia,5,213
2020-09-23,West Virginia,2,120
2020-09-24,West Virginia,6,202
2020-09-25,West Virginia,5,247
2020-09-26,West Virginia,2,205
2020-09-27,West Virginia,2,190
2020-09-28,West Virginia,3,164
2020-09-29,West Virginia,8,180
2020-09-30,West Virginia,5,156
2020-10-01,West Virginia,4,176
2020-10-02,West Virginia,1,283
2020-10-03,West Virginia,2,161
2020-10-04,West Virginia,1,160
2020-10-05,West Virginia,3,114
2020-10-06,West Virginia,3,194
2020-10-07,West Virginia,5,203
2020-10-08,West Virginia,1,186
2020-10-09,West Virginia,6,382
2020-10-10,West Virginia,5,206
2020-10-11,West Virginia,1,215
2020-10-12,West Virginia,3,153
2020-10-13,West Virginia,2,274
2020-10-14,West Virginia,4,263
2020-10-15,West Virginia,2,264
2020-10-16,West Virginia,3,498
2020-10-17,West Virginia,3,221
2020-10-18,West Virginia,0,280
2020-10-19,West Virginia,0,212
2020-10-20,West Virginia,9,226
2020-10-21,West Virginia,5,215
2020-10-22,West Virginia,5,323
2020-10-23,West Virginia,4,335
2020-10-24,West Virginia,0,320
2020-10-25,West Virginia,1,194
2020-10-26,West Virginia,1,317
2020-10-27,West Virginia,8,483
2020-10-28,West Virginia,4,358
2020-10-29,West Virginia,7,402
2020-10-30,West Virginia,8,524
2020-10-31,West Virginia,6,470
2020-11-01,West Virginia,0,423
2020-11-02,West Virginia,1,352
2020-11-03,West Virginia,11,358
2020-11-04,West Virginia,3,394
2020-11-05,West Virginia,8,560
2020-11-06,West Virginia,7,540
2020-11-07,West Virginia,15,655
2020-11-08,West Virginia,0,662
2020-11-09,West Virginia,28,401
2020-11-10,West Virginia,16,511
2020-11-11,West Virginia,7,885
2020-11-12,West Virginia,2,696
2020-11-13,West Virginia,10,742
2020-11-14,West Virginia,9,1153
2020-11-15,West Virginia,8,867
2020-11-16,West Virginia,3,801
2020-11-17,West Virginia,13,864
2020-11-18,West Virginia,14,953
2020-11-19,West Virginia,11,1122
2020-11-20,West Virginia,16,1081
2020-11-21,West Virginia,19,1118
2020-11-22,West Virginia,4,880
2020-11-23,West Virginia,5,636
2020-11-24,West Virginia,15,969
2020-11-25,West Virginia,13,967
2020-11-26,West Virginia,17,1130
2020-11-27,West Virginia,0,866
2020-11-28,West Virginia,6,799
2020-11-29,West Virginia,11,1152
2020-11-30,West Virginia,6,845
2020-12-01,West Virginia,23,976
2020-12-02,West Virginia,20,1087
2020-12-03,West Virginia,11,1120
2020-12-04,West Virginia,10,1147
2020-12-05,West Virginia,30,1400
2020-12-06,West Virginia,9,1425
2020-12-07,West Virginia,3,1131
2020-12-08,West Virginia,29,932
2020-12-09,West Virginia,31,1402
2020-12-10,West Virginia,20,1233
2020-12-11,West Virginia,17,942
2020-12-12,West Virginia,28,1514
2020-12-13,West Virginia,2,1066
2020-12-14,West Virginia,10,1177
2020-12-15,West Virginia,34,1314
2020-12-16,West Virginia,27,1141
2020-12-17,West Virginia,32,1636
2020-12-18,West Virginia,20,1266
2020-12-19,West Virginia,31,1464
2020-12-20,West Virginia,6,1127
2020-12-21,West Virginia,1,995
2020-12-22,West Virginia,42,1400
2020-12-23,West Virginia,23,1199
2020-12-24,West Virginia,34,1303
2020-12-25,West Virginia,19,1597
2020-12-26,West Virginia,6,1341
2020-12-27,West Virginia,1,533
2020-12-28,West Virginia,9,726
2020-12-29,West Virginia,21,1337
2020-12-30,West Virginia,34,1452
2020-12-31,West Virginia,20,1109
2021-01-01,West Virginia,23,2486
2021-01-02,West Virginia,12,1507
2021-01-03,West Virginia,3,1731
2021-01-04,West Virginia,20,828
2021-01-05,West Virginia,46,1276
2021-01-06,West Virginia,39,1516
2021-01-07,West Virginia,37,1324
2021-01-08,West Virginia,36,1896
2021-01-09,West Virginia,16,1880
2021-01-10,West Virginia,12,1434
2021-01-11,West Virginia,12,1070
2021-01-12,West Virginia,40,921
2021-01-13,West Virginia,37,1189
2021-01-14,West Virginia,31,827
2021-01-15,West Virginia,31,1430
2021-01-16,West Virginia,28,1475
2021-01-17,West Virginia,15,697
2021-01-18,West Virginia,8,988
2021-01-19,West Virginia,31,1011
2021-01-20,West Virginia,21,857
2021-01-21,West Virginia,13,940
2021-01-22,West Virginia,7,998
2021-01-23,West Virginia,16,1137
2021-01-24,West Virginia,23,555
2021-01-25,West Virginia,4,532
2021-01-26,West Virginia,29,1139
2021-01-27,West Virginia,25,797
2021-01-28,West Virginia,30,787
2021-01-29,West Virginia,23,905
2021-01-30,West Virginia,9,873
2021-01-31,West Virginia,9,661
2021-02-01,West Virginia,4,424
2021-02-02,West Virginia,3,510
2021-02-03,West Virginia,27,535
2021-02-04,West Virginia,22,574
2021-02-05,West Virginia,20,597
2021-02-06,West Virginia,19,549
2021-02-07,West Virginia,10,518
2021-02-08,West Virginia,2,398
2021-02-09,West Virginia,19,416
2021-02-10,West Virginia,25,429
2021-02-11,West Virginia,12,469
2021-02-12,West Virginia,13,467
2021-02-13,West Virginia,1,395
2021-02-14,West Virginia,9,306
2021-02-15,West Virginia,2,301
2021-02-16,West Virginia,4,228
2021-02-17,West Virginia,9,288
2021-02-18,West Virginia,11,355
2021-02-19,West Virginia,12,295
2021-02-20,West Virginia,6,309
2021-02-21,West Virginia,7,252
2021-02-22,West Virginia,2,238
2021-02-23,West Virginia,11,285
2021-02-24,West Virginia,11,243
2021-02-25,West Virginia,5,431
2021-02-26,West Virginia,1,421
2021-02-27,West Virginia,6,346
2021-02-28,West Virginia,3,275
2021-03-01,West Virginia,0,193
2021-03-02,West Virginia,1,136
2021-03-03,West Virginia,8,232
2021-03-04,West Virginia,0,261
2021-03-05,West Virginia,9,287
2021-03-06,West Virginia,5,326
2021-03-07,West Virginia,2,155
2021-03-08,West Virginia,0,182
2021-03-09,West Virginia,1,229
2021-03-10,West Virginia,4,302
2021-03-11,West Virginia,8,338
2021-03-12,West Virginia,173,346
2021-03-13,West Virginia,8,307
2021-03-14,West Virginia,11,319
2021-03-15,West Virginia,1,210
2021-03-16,West Virginia,15,341
2021-03-17,West Virginia,19,315
2021-03-18,West Virginia,5,382
2021-03-19,West Virginia,30,376
2021-03-20,West Virginia,0,386
2021-03-21,West Virginia,6,348
2021-03-22,West Virginia,6,276
2021-03-23,West Virginia,1,327
2021-03-24,West Virginia,6,389
2021-03-25,West Virginia,5,433
2021-03-26,West Virginia,4,499
2021-03-27,West Virginia,3,566
2021-03-28,West Virginia,3,297
2021-03-29,West Virginia,4,378
2021-03-30,West Virginia,2,331
2021-03-31,West Virginia,36,416
2021-04-01,West Virginia,7,495
2021-04-02,West Virginia,5,420
2021-04-03,West Virginia,5,453
2021-04-04,West Virginia,2,350
2021-04-05,West Virginia,1,277
2021-04-06,West Virginia,11,277
2021-04-07,West Virginia,15,364
2021-04-08,West Virginia,13,446
2021-04-09,West Virginia,2,479
2021-04-10,West Virginia,5,455
2021-04-11,West Virginia,3,415
2021-04-12,West Virginia,0,293
2021-04-13,West Virginia,2,328
2021-04-14,West Virginia,9,413
2021-04-15,West Virginia,16,393
2021-04-16,West Virginia,5,475
2021-04-17,West Virginia,3,446
2021-04-18,West Virginia,5,370
2021-04-19,West Virginia,0,260
2021-04-20,West Virginia,4,315
2021-04-21,West Virginia,11,426
2021-04-22,West Virginia,8,400
2021-04-23,West Virginia,5,405
2021-04-24,West Virginia,4,375
2021-04-25,West Virginia,4,314
2021-04-26,West Virginia,0,289
2021-04-27,West Virginia,-159,177
2021-04-28,West Virginia,11,453
2021-04-29,West Virginia,1,432
2021-04-30,West Virginia,5,395
2021-05-01,West Virginia,0,370
2021-05-02,West Virginia,7,420
2021-05-03,West Virginia,0,289
2021-05-04,West Virginia,9,344
2021-05-05,West Virginia,12,405
2021-05-06,West Virginia,6,385
2021-05-07,West Virginia,6,339
2021-05-08,West Virginia,7,321
2021-05-09,West Virginia,0,405
2021-05-10,West Virginia,3,211
2021-05-11,West Virginia,5,258
2021-05-12,West Virginia,14,340
2021-05-13,West Virginia,3,411
2021-05-14,West Virginia,5,297
2021-05-15,West Virginia,1,307
2021-05-16,West Virginia,4,238
2021-05-17,West Virginia,1,175
2021-05-18,West Virginia,1,245
2021-05-19,West Virginia,4,261
2021-05-20,West Virginia,2,301
2021-05-21,West Virginia,3,285
2021-05-22,West Virginia,0,0
2021-05-23,West Virginia,0,0
2021-05-24,West Virginia,3,619
2021-05-25,West Virginia,7,233
2021-05-26,West Virginia,6,190
2021-05-27,West Virginia,4,269
2021-05-28,West Virginia,0,241
2021-05-29,West Virginia,0,0
2021-05-30,West Virginia,0,0
2021-05-31,West Virginia,0,0
2021-06-01,West Virginia,5,571
2021-06-02,West Virginia,3,109
2021-06-03,West Virginia,7,144
2021-06-04,West Virginia,6,121
2021-06-05,West Virginia,0,0
2021-06-06,West Virginia,0,0
2021-06-07,West Virginia,8,308
2021-06-08,West Virginia,1,96
2021-06-09,West Virginia,24,90
2021-06-10,West Virginia,2,119
2021-06-11,West Virginia,1,94
2021-06-12,West Virginia,0,0
2021-06-13,West Virginia,0,0
2021-06-14,West Virginia,4,205
2021-06-15,West Virginia,3,77
2021-06-16,West Virginia,5,90
2021-06-17,West Virginia,2,71
2021-06-18,West Virginia,0,0
2021-06-19,West Virginia,0,0
2021-06-20,West Virginia,0,0
2021-06-21,West Virginia,0,0
2021-06-22,West Virginia,7,245
2021-06-23,West Virginia,2,62
2021-06-24,West Virginia,4,55
2021-06-25,West Virginia,0,60
2021-06-26,West Virginia,0,0
2021-06-27,West Virginia,0,0
2021-06-28,West Virginia,2,163
2021-06-29,West Virginia,1,25
2021-06-30,West Virginia,12,49
2021-07-01,West Virginia,6,56
2021-07-02,West Virginia,2,52
2021-07-03,West Virginia,0,0
2021-07-04,West Virginia,0,0
2021-07-05,West Virginia,0,0
2021-07-06,West Virginia,2,130
2021-07-07,West Virginia,0,67
2021-07-08,West Virginia,3,53
2021-07-09,West Virginia,4,66
2021-07-10,West Virginia,0,0
2021-07-11,West Virginia,0,0
2021-07-12,West Virginia,2,160
2021-07-13,West Virginia,-1,60
2021-07-14,West Virginia,7,78
2021-07-15,West Virginia,1,80
2021-07-16,West Virginia,2,90
2021-07-17,West Virginia,0,0
2021-07-18,West Virginia,0,0
2021-07-19,West Virginia,0,244
2021-07-20,West Virginia,0,82
2021-07-21,West Virginia,1,139
2021-07-22,West Virginia,14,126
2021-07-23,West Virginia,2,178
2021-07-24,West Virginia,0,0
2021-07-25,West Virginia,0,0
2021-07-26,West Virginia,0,406
2021-07-27,West Virginia,0,189
2021-07-28,West Virginia,3,196
2021-07-29,West Virginia,5,255
2021-07-30,West Virginia,2,268
2021-07-31,West Virginia,0,0
2021-08-01,West Virginia,0,0
2021-08-02,West Virginia,3,665
2021-08-03,West Virginia,5,267
2021-08-04,West Virginia,2,382
2021-08-05,West Virginia,5,403
2021-08-06,West Virginia,4,429
2021-08-07,West Virginia,0,0
2021-08-08,West Virginia,0,0
2021-08-09,West Virginia,7,1037
2021-08-10,West Virginia,0,457
2021-08-11,West Virginia,2,546
2021-08-12,West Virginia,1,505
2021-08-13,West Virginia,1,290
2021-08-14,West Virginia,0,0
2021-08-15,West Virginia,0,0
2021-08-16,West Virginia,2,1482
2021-08-17,West Virginia,12,1339
2021-08-18,West Virginia,7,820
2021-08-19,West Virginia,4,970
2021-08-20,West Virginia,7,925
2021-08-21,West Virginia,0,0
2021-08-22,West Virginia,0,0
2021-08-23,West Virginia,8,2486
2021-08-24,West Virginia,1,785
2021-08-25,West Virginia,19,1102
2021-08-26,West Virginia,13,1448
2021-08-27,West Virginia,5,1328
2021-08-28,West Virginia,0,0
2021-08-29,West Virginia,0,0
2021-08-30,West Virginia,20,3978
2021-08-31,West Virginia,10,1030
2021-09-01,West Virginia,22,1466
2021-09-02,West Virginia,11,1632
2021-09-03,West Virginia,0,1719
2021-09-04,West Virginia,7,1977
2021-09-05,West Virginia,0,1500
2021-09-06,West Virginia,24,1316
2021-09-07,West Virginia,3,1008
2021-09-08,West Virginia,18,1352
2021-09-09,West Virginia,20,1744
2021-09-10,West Virginia,18,2379
2021-09-11,West Virginia,0,2262
2021-09-12,West Virginia,0,2244
2021-09-13,West Virginia,31,1417
2021-09-14,West Virginia,23,1473
2021-09-15,West Virginia,35,1805
2021-09-16,West Virginia,17,2135
2021-09-17,West Virginia,57,2320
2021-09-18,West Virginia,0,2074
2021-09-19,West Virginia,0,1604
2021-09-20,West Virginia,54,1318
2021-09-21,West Virginia,17,1337
2021-09-22,West Virginia,26,1734
2021-09-23,West Virginia,25,1477
2021-09-24,West Virginia,31,2685
2021-09-25,West Virginia,0,1758
2021-09-26,West Virginia,0,1376
2021-09-27,West Virginia,45,1163
2021-09-28,West Virginia,10,1037
2021-09-29,West Virginia,64,1496
2021-09-30,West Virginia,28,1961
2021-10-01,West Virginia,52,1645
2021-10-02,West Virginia,0,1567
2021-10-03,West Virginia,0,1027
2021-10-04,West Virginia,47,846
2021-10-05,West Virginia,5,864
2021-10-06,West Virginia,65,1398
2021-10-07,West Virginia,27,1525
2021-10-08,West Virginia,69,1469
2021-10-09,West Virginia,0,1267
2021-10-10,West Virginia,0,1071
2021-10-11,West Virginia,41,757
2021-10-12,West Virginia,19,753
2021-10-13,West Virginia,3,1130
2021-10-14,West Virginia,50,1264
2021-10-15,West Virginia,60,1371
2021-10-16,West Virginia,0,1172
2021-10-17,West Virginia,0,859
2021-10-18,West Virginia,26,689
2021-10-19,West Virginia,11,757
2021-10-20,West Virginia,74,1012
2021-10-21,West Virginia,19,1100
2021-10-22,West Virginia,25,1004
2021-10-23,West Virginia,0,873
2021-10-24,West Virginia,0,642
2021-10-25,West Virginia,29,877
2021-10-26,West Virginia,24,714
2021-10-27,West Virginia,30,1019
2021-10-28,West Virginia,63,951
2021-10-29,West Virginia,17,902
2021-10-30,West Virginia,0,887
2021-10-31,West Virginia,0,661
2021-11-01,West Virginia,24,498
2021-11-02,West Virginia,25,629
2021-11-03,West Virginia,15,849
2021-11-04,West Virginia,21,888
2021-11-05,West Virginia,7,871
2021-11-06,West Virginia,0,866
2021-11-07,West Virginia,0,1038
2021-11-08,West Virginia,30,407
2021-11-09,West Virginia,20,259
2021-11-10,West Virginia,24,857
2021-11-11,West Virginia,18,1033
2021-11-12,West Virginia,0,1138
2021-11-13,West Virginia,0,540
2021-11-14,West Virginia,0,670
2021-11-15,West Virginia,26,486
2021-11-16,West Virginia,40,604
2021-11-17,West Virginia,22,970
2021-11-18,West Virginia,19,1114
2021-11-19,West Virginia,9,1363
2021-11-20,West Virginia,0,635
2021-11-21,West Virginia,0,720
2021-11-22,West Virginia,31,557
2021-11-23,West Virginia,13,502
2021-11-24,West Virginia,47,883
2021-11-25,West Virginia,0,0
2021-11-26,West Virginia,0,0
2021-11-27,West Virginia,0,0
2021-11-28,West Virginia,0,0
2021-11-29,West Virginia,20,3105
2021-11-30,West Virginia,31,780
2021-12-01,West Virginia,27,1155
2021-12-02,West Virginia,50,1466
2021-12-03,West Virginia,17,1244
2021-12-04,West Virginia,0,1168
2021-12-05,West Virginia,0,833
2021-12-06,West Virginia,28,689
2021-12-07,West Virginia,31,771
2021-12-08,West Virginia,15,1053
2021-12-09,West Virginia,19,1182
2021-12-10,West Virginia,30,1063
2021-12-11,West Virginia,0,1134
2021-12-12,West Virginia,0,880
2021-12-13,West Virginia,22,772
2021-12-14,West Virginia,7,781
2021-12-15,West Virginia,28,1260
2021-12-16,West Virginia,0,1279
2021-12-17,West Virginia,22,1168
2021-12-18,West Virginia,0,1198
2021-12-19,West Virginia,0,901
2021-12-20,West Virginia,27,780
2021-12-21,West Virginia,20,820
2021-12-22,West Virginia,31,1149
2021-12-23,West Virginia,9,1495
2021-12-24,West Virginia,0,0
2021-12-25,West Virginia,0,0
2021-12-26,West Virginia,0,0
2021-12-27,West Virginia,9,3450
2021-12-28,West Virginia,28,1053
2021-12-29,West Virginia,17,1976
2021-12-30,West Virginia,31,2648
2021-12-31,West Virginia,0,0
2022-01-01,West Virginia,0,0
2022-01-02,West Virginia,0,0
2022-01-03,West Virginia,20,9164
2022-01-04,West Virginia,5,2353
2022-01-05,West Virginia,11,2928
2022-01-06,West Virginia,20,4947
2022-01-07,West Virginia,29,4134
2022-01-08,West Virginia,0,4184
2022-01-09,West Virginia,0,2108
2022-01-10,West Virginia,24,2289
2022-01-11,West Virginia,7,2508
2022-01-12,West Virginia,29,4440
2022-01-13,West Virginia,22,5457
2022-01-14,West Virginia,13,5061
2022-01-15,West Virginia,0,5223
2022-01-16,West Virginia,0,4157
2022-01-17,West Virginia,19,3673
2022-01-18,West Virginia,26,1949
2022-01-19,West Virginia,15,3606
2022-01-20,West Virginia,14,5453
2022-01-21,West Virginia,19,5335
2022-01-22,West Virginia,0,6500
2022-01-23,West Virginia,0,5256
2022-01-24,West Virginia,36,3378
2022-01-25,West Virginia,5,2748
2022-01-26,West Virginia,24,4003
2022-01-27,West Virginia,23,5205
2022-01-28,West Virginia,46,4668
2022-01-29,West Virginia,0,3317
2022-01-30,West Virginia,0,2855
2022-01-31,West Virginia,20,1710
2022-02-01,West Virginia,15,2151
2022-02-02,West Virginia,36,2988
2022-02-03,West Virginia,15,3291
2022-02-04,West Virginia,17,2911
2022-02-05,West Virginia,0,3734
2022-02-06,West Virginia,0,1511
2022-02-07,West Virginia,31,1273
2022-02-08,West Virginia,23,1495
2020-02-05,Wisconsin,0,1
2020-02-06,Wisconsin,0,0
2020-02-07,Wisconsin,0,0
2020-02-08,Wisconsin,0,0
2020-02-09,Wisconsin,0,0
2020-02-10,Wisconsin,0,0
2020-02-11,Wisconsin,0,0
2020-02-12,Wisconsin,0,0
2020-02-13,Wisconsin,0,0
2020-02-14,Wisconsin,0,0
2020-02-15,Wisconsin,0,0
2020-02-16,Wisconsin,0,0
2020-02-17,Wisconsin,0,0
2020-02-18,Wisconsin,0,0
2020-02-19,Wisconsin,0,0
2020-02-20,Wisconsin,0,0
2020-02-21,Wisconsin,0,0
2020-02-22,Wisconsin,0,0
2020-02-23,Wisconsin,0,0
2020-02-24,Wisconsin,0,0
2020-02-25,Wisconsin,0,0
2020-02-26,Wisconsin,0,0
2020-02-27,Wisconsin,0,0
2020-02-28,Wisconsin,0,0
2020-02-29,Wisconsin,0,0
2020-03-01,Wisconsin,0,0
2020-03-02,Wisconsin,0,0
2020-03-03,Wisconsin,0,0
2020-03-04,Wisconsin,0,0
2020-03-05,Wisconsin,0,0
2020-03-06,Wisconsin,0,0
2020-03-07,Wisconsin,0,0
2020-03-08,Wisconsin,0,0
2020-03-09,Wisconsin,0,1
2020-03-10,Wisconsin,0,1
2020-03-11,Wisconsin,0,3
2020-03-12,Wisconsin,0,2
2020-03-13,Wisconsin,0,11
2020-03-14,Wisconsin,0,8
2020-03-15,Wisconsin,0,6
2020-03-16,Wisconsin,0,14
2020-03-17,Wisconsin,0,25
2020-03-18,Wisconsin,0,34
2020-03-19,Wisconsin,2,49
2020-03-20,Wisconsin,1,61
2020-03-21,Wisconsin,1,65
2020-03-22,Wisconsin,0,101
2020-03-23,Wisconsin,1,36
2020-03-24,Wisconsin,0,63
2020-03-25,Wisconsin,2,142
2020-03-26,Wisconsin,3,131
2020-03-27,Wisconsin,6,176
2020-03-28,Wisconsin,1,112
2020-03-29,Wisconsin,0,78
2020-03-30,Wisconsin,3,149
2020-03-31,Wisconsin,5,82
2020-04-01,Wisconsin,8,201
2020-04-02,Wisconsin,4,178
2020-04-03,Wisconsin,13,186
2020-04-04,Wisconsin,10,196
2020-04-05,Wisconsin,13,155
2020-04-06,Wisconsin,10,173
2020-04-07,Wisconsin,11,138
2020-04-08,Wisconsin,13,178
2020-04-09,Wisconsin,9,129
2020-04-10,Wisconsin,15,183
2020-04-11,Wisconsin,10,145
2020-04-12,Wisconsin,4,128
2020-04-13,Wisconsin,10,87
2020-04-14,Wisconsin,17,127
2020-04-15,Wisconsin,12,166
2020-04-16,Wisconsin,13,154
2020-04-17,Wisconsin,8,170
2020-04-18,Wisconsin,7,154
2020-04-19,Wisconsin,10,147
2020-04-20,Wisconsin,9,218
2020-04-21,Wisconsin,12,127
2020-04-22,Wisconsin,4,224
2020-04-23,Wisconsin,10,210
2020-04-24,Wisconsin,5,306
2020-04-25,Wisconsin,4,331
2020-04-26,Wisconsin,8,224
2020-04-27,Wisconsin,7,178
2020-04-28,Wisconsin,19,225
2020-04-29,Wisconsin,8,232
